,origin,tweet_text,label
107,ARC,الرئيس ترمب مساء أمس خلال المؤتمر الصحفي اليومي الذي يتابعه الملايين تساءل علنا ما إذا كان بالإمكان معالجة #فيروس_كورونا بحقن المريض بمعقمات لتنظيف الرئتين؟  كما اقترح دون دليل بأن الفيروس يموت بسرعة تحت أشعة الشمس وإمكانية جلب أشعة قوية حتى فوق البنفسجية داخل الجسم,True
108,ARC,هذا حال الحكومة القطرية   وثيقة من الطيران المدني القطري بخصوص مرض كورونا تثير الجدل بعد منع استقبال المسافرين من دولةمصر والكويت وعمان واستثناء دولتي :  ايران و تركيا : رغم انتشار مرض كورونا إلا أن قطر…,False
109,ARC,1720 ضرب الطاعون العظيم مدينة مارسيليا الفرنسية  1820 ضرب طاعون الكوليرا خاصة اندونيسيا تايلاند الفلبين  1920 طاعون الشر الانفلونزا الاسبانية  الضحايا بالملايين 2020 طاعون #كورونا   #كورونا_الصيني  #الصين,False
110,ARC,. . أستاذ الفيروسات الياباني تاسوكو هونجو الحائز علي جائزه نوبل يقول : فيروس #كورونا غير طبيعي انا واثق ومتاكد انه ليس من الخفافيش، اذا كنت مخطأ إسحبوا جائزة نوبل مني حتى بعد موتي .... الصين تكذب !؟,False
111,4IF,"لا يلوح في الأفق القريب لقاح يتفق عليه العالم رغم رصد 120 محاولة بحثية ومختبرية جادة ومُحتملة للتوصل إلى علاج في المراكز العالمية. مقال: ""120 لقاحاً لـ #كورونا والعلاج بيد الأفراد"" https://t.co/IdyaNyL8Gt https://t.co/O7IJiTTpen",True
112,ARC,في ظل غياب وعدم استجابة حكومتنا ودول التحالف لمناشدة الطلاب اليمنيين سلطان عمان هيثم بن طارق يأمر بإجلاء الطلاب اليمنيين من #ووهان الصينيه لإنقاذ حياتهم من #فيروس_كورونا,False
113,ARC,#المدينة || #وزارة_الصحة #السعودية: لا خطورة في استلام الطرود البريدية القادمة من #الصين  #كورونا,True
114,MFH,متى يجب عليك غسل اليدين ؟  #كلنا_مسؤول  #كورونا  https://t.co/JKSEGBrTRm,True
115,MFH,ترأس رئيس الجمهورية السيد عبد المجيد تبون صباح اليوم بمقر رئاسة الجمهورية، جلسة عمل ضمّت الوزير الأول، وعددا من الوزراء، وكبار مسؤولي الأمن في الدولة، خصّصت لدراسة وتقييم الإجراءات المتّخذة للتّصدي بفعالية لوباء الكورونا فيروس المستجد العالمي.,True
116,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم هم صناع❤,False
117,ARC,#ايطاليا  لاجازيتا : وكيل أعمال ديبالا  ينفي إصابة باولو بفيروس كورونا,True
118,MFH,بعد قعدة البيت الطويلة و بس إرجع شوف رفقاتي لازم كل واحد منن يذكرني بي أسمه و قديش صرلي بعرفه تفادياً للإحراج! #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان #خليك_بالبيت #فعاليات_الحجر_المنزلي,False
119,MFH,الفرق بينك وبين اللي معه كورونا، إن هو عمل فحص وأنت لا😎,False
120,ARC,#عاجل  . إصابة ملكة بريطانيا بفيروس كورونا #كورونا,False
121,4IF,الرئيس الروسي يعلن عن تسجيل اول لقاح رسمي لكورونا. وصرح بان اللقاح تم تجربته على احدى بناته. اللقاح حالياً في المرحلة الثالثة من التجربة ومن المتوقع البدء بتجربته على العامه نهاية الشهر الحالي. يارب نسمع اخبار ايجابية قريب🙏🏼 https://t.co/qCpL73S4P5,True
122,ARC,@samar2468011 @kalid12329 @3LI_99990 @aamix3  صباحك صحة   بناء على المعلومات المتوفرة حاليا لايوجد خطر من إنتقال فيروس كورونا الجديد عبر البضائع والطرود المستوردة من الصين  مع تمنياتنا للجميع بالصحة والعافية,True
123,ARC,#فيروس_كورونا_المستجدّ  أصيب كل من باولو مالديني وباولو ديبالا بفيروس كورونا المستجد، وسجلت إيطاليا اليوم رقما قياسيا بعدد الوفيات الناتجة عن الفيروس وبلغت 793 حالة,False
124,ARC,😠😠 رغم أن #فيروس_كورونا انتشر بسبب التهام الصينيين لبعض لحوم الحيوانات الغير مألوفة...🦇🐿🐢🦉  إلا أن أحد المصابين بالمرض في غرف العزل بمستشفى في مدينة ووهان (مصدر المرض) قام بتصوير طعام المستشفى وقال أنهم قدموا له (لحم سلاحف) 😠😠,False
125,ARC,مفاجأة: الصين ارسلت أدوات طبية لبريطانيا واكتشفوا انها ملوثة بالفايروس نفسه #كورونا #COVIDー19,True
126,ARC,وكالات - #الصين / الانتهاء من بناء المستشفى الذى تبلغ قدرته الاستيعابية ألف سرير فى تسعة أيام فقط.  #كورونا   #فيروس_كورونا,True
127,ARC,الخارجية تنفى وفاة مواطن مصرى بفيروس #كورونا فى #ووهان الصينية,True
128,ARC,@KvuxYMxyPYUNfqR  صباحك صحة  بناء على المعلومات المتوفرة حالياً لايوجد خطر من الإصابة بفيروس كورونا الجديد عبر البضائع والطرود القادمة من الصين  مع تمنياتنا للجميع بالصحة والعافية,True
129,ARC,سيمبسون سبق وتنبأ بالفيروس 🤔 #فيروس_كورونا_الجديد,False
130,MFH,كورونا يصيب نمراً بحديقة حيوان في نيويورك: (MENAFN - Khaberni) خبرني - قال متحدث باسم حديقة حيوان برونكس في مدينة نيويورك الأميركية إن فحوصاً أثبتت إصابة أنثى نمر في الحديقة بالمرض التنفسي ا...  https://t.co/lpL5pNnjI4  https://t.co/Kkrt7OUUbk,True
131,ARC,العالم امريكي يشرح كيف ان الموجات التي تنبعث من شبكات الجيل الخامس لها دور في تفشي فيروس الكورونا. والدليل ان اول منطقه تم تغطيتها بالكامل بشبكة الجيل الخامس 5G هي ووهان الصينية مصدر تفشي #فيروس_كورونا  الجزء الاول  ١/٢,False
132,MFH,#الوقاية_من_كورونا عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار.  - ابتعد عن أماكن التجمعات.  - لا تقترب من أحد واجعل مسافة لا تقل عن مترين.  وتذكر دائمًا أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس.. ساهم بحمايته #كلنا_مسؤول,True
133,4IF,مصادر مطلعة تتحدث عن طائرة #قطرية شحن أتت من #ايران الى #لبنان وهبطت في مطار رفيق الحريري الدولي(رغم إقفال المطار )وعلى متنها لبنانيين وإيرانيين مصابين بفيروس #كورونا وقد دخلوا لبنان بطريقة احتيالية لهذا السبب ارتفعت  الإصابات ب #فيروس_كورونا في #لبنان. URL,False
134,ARC,صحيفة الحقيقة الإلكترونية/ عاجل || #لبنان تنهي العام الدراسي ٢٠٢٠ حرصاً على سلامة الطلاب للحد من انتشار #فيروس_كورونا  - عبر تطبيق نبض @NabdApp,False
135,MFH,مطلوب أصدقاء ذوي نمر السيارات المجوز و شكراً (البنزين عليي)  #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان,False
136,MFH,وفاة اول طبيب بالكويت باصابة فايروس كورونا ، الدكتور /طارق حسين مخيمر أذن وأنف وحنجرة فى مستشفي زين.  إنا لله وإنا إليه راجعون ، رحمه الله وألهم أهله ومحبيه الصبر والسلوان.  https://t.co/W2EbCYRxhG,True
137,ARC,الصين تنشر صور لمستشفى في مدينة ووهان لاغلاق المستشفى وتعافي كل المرضى من كورونا إذا صحيح نقول الحمدلله بس العالم أخذ مقلب لن ينساه 😷😷😷😷,True
138,MFH,عدد من المواطنين الذين خرجوا بالسلامة من الحجر الصحي وذلك بعد اجراء اخر فحص مخبري لهم والتأكد من خلوهم من فيروس #كورونا  #قطر_قروب  https://t.co/6509UFUyAt,True
