,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
46,ARC,الدون كريستيانو رونالدو يقرر تحويل جميع فنادقه إلى مستشفيات للحجر الصحى ويتكفل برواتب جميع العاملين فيها الله عليك ما أروعك الإنسانية لا دين ولا جنسية لها يا سادة الكورونا,الدون  PER  يقرر تحويل جميع فنادقه إلى مستشفيات للحجر الصحى ويتكفل برواتب جميع العاملين فيها الله عليك ما أروعك الإنسانية لا دين ولا جنسية لها يا سادة الكورونا,دون PER قرر تحويل جميع فندق إلى مستشفى حجر صحى تكفل راتب جميع عامل في الله على ما أروع إنسانية لا دين لا جنسية ل يا ساد كورونا,False
47,ARC,الصين بدأت بإطلاق النار وقتل المصابين بفايروس كورونا للحد من انتشار الفايروس ،، وآخر شي يتغنون بحقوق الإنسان, LOC  بدأت بإطلاق النار وقتل المصابين  PER  للحد من انتشار الفايروس ،، وآخر شي يتغنون بحقوق الإنسان,LOC بدأ إطلاق نار قتل مصاب PER حد من انتشار فايروس ، ، آخر شي يتغنون حق إنسان,False
48,ARC,يتداول مستخدمون لموقع فيسبوك مجموعة صور يدعون أنها لمسلمين يقيمون الصلاة في شوارع إيطاليا سائلين الله أن يحفظهم من فيروس كورونا المستجد هذه الصور قديمة ولا علاقة لها بالفيروس الجديد التفاصيل كاملة فرانس_برس,يتداول مستخدمون لموقع فيسبوك مجموعة صور يدعون أنها لمسلمين يقيمون الصلاة في  LOC  سائلين  MISC  أن يحفظهم من فيروس  LOC  هذه الصور قديمة ولا علاقة لها بالفيروس الجديد التفاصيل كاملة فرانس_برس,تداول مستخدم موقع فيسبوك مجموعة صورة دعا أن مسلم أقام صلاة في LOC سائل MISC أن حفظ من فيروس LOC هذا صور قديم لا علاقة ل فيروس جديد تفصيل كامل فرانس _ برس,True
49,ARC,لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا:, LOC  تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا:,LOC أعلن انتهاء عام دراسي سبب انتشار مرض كورونا :,False
50,MFH,في خبر مفرح .. متحدث وزارة_الصحة : 11 ألف شخص غادروا الحجر الصحي بعد التأكد من خلوهم من فيروس كورونا,في خبر مفرح .. متحدث وزارة_الصحة : 11 ألف شخص غادروا الحجر الصحي بعد التأكد من خلوهم من فيروس كورونا,في خبر مفرح . . متحدث وزارة _ صحة : 11 ألف شخص غادر حجر صحي بعد تأكد من خلو من فيروس كورونا,True
51,ARC,يبدو أن هناك حالات تفشي بفيروس كورونا (كوفيد 19) في مصر تتكتم عنها السلطات المصرية فبعد أن أعلنت الكويت إجراءات مشددة على القادمين من مصر فقد أصدرت الهيئة العامة للطيران المدني في قطر قرارا بحظر وصول المواطنيين المصريين إلى قطر حتى من يحملون إقامات في قطر,يبدو أن هناك حالات تفشي بفيروس كورونا (كوفيد 19) في  LOC  تتكتم عنها السلطات ال LOC ية فبعد أن أعلنت  LOC  إجراءات مشددة على القادمين من  LOC  فقد أصدرت الهيئة العامة للطيران المدني في  LOC  قرارا بحظر وصول المواطنيين ال LOC يين إلى  LOC  حتى من يحملون إقامات في  LOC ,بدا أن هناك حالة تفشي فيروس كورونا ( كوفيد 19 ) في LOC تتكتم عن سلطة ال LOC ية بعد أن أعلن LOC إجراء مشدد على قادم من LOC قد أصدر هيئة عام طيران مدني في LOC قرار حظر وصول مواطن ال LOC يين إلى LOC حتى من حمل إقام في LOC,False
52,4IF,أعلنت المفوضية الأوروبية،اليوم، أنها حجزت باسم الدول الأعضاء، 300 مليون جرعة من عقار ضد فيروس كورونا المستجد تعمل عليه المجموعة الفرنسية سانوفي . وقال البيان إن المفوضية تواصل “مناقشات مكثفة” مع مجموعات أخرى تعمل على إنتاج لقاح مماثل.,أعلنت  ORG ،اليوم، أنها حجزت باسم الدول الأعضاء، 300 مليون جرعة من عقار ضد فيروس كورونا المستجد تعمل عليه المجموعة الفرنسية  ORG  . وقال البيان إن المفوضية تواصل “مناقشات مكثفة” مع مجموعات أخرى تعمل على إنتاج لقاح مماثل.,أعلن ORG ، يوم ، أن حجز اسم دولة عضو ، 300 مليون جرعة من عقار ضد فيروس كورونا مستجد عمل على مجموعة فرنسي ORG . قال بيان إن مفوضية واصل “ مناقشة مكثف ” مع مجموعة آخر عمل على إنتاج لقاح مماثل .,True
53,MFH,تعلن وزارة_الصحة عن وفاة مقيم مصاب بمرض كورونا كوفيد19 يبلغ من العمر ثلاثة وأربعين عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة ست عشرة وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان خليك_بالبيت,تعلن وزارة_الصحة عن وفاة مقيم مصاب بمرض كورونا كوفيد19 يبلغ من العمر ثلاثة وأربعين عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة ست عشرة وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان خليك_بالبيت,أعلن وزارة _ صحة عن وفاة مقيم مصاب مرض كورونا كوفيد 19 بلغ من عمر ثلاث أربعون عام بلغ عدد وفاة من هذا مرض سلطنة ست عشر وفاة . تقدم وزارة صحة إلى ذو فقيد خالص عزاء مواساة سائل الله سبحان أن ألهم أهل ذو صبر سلوان خليك _ بيت,True
54,4IF,بعد أقل من 10 أيام من هذه التغريدة..ألقى اردوغان خطاب “صوتي” وهو مختبئ وناشد شعبه البقاء في منازلهم وتم الإعلان عن 21 وفاة بسبب كورونا ..هذا جزاء شماتتهم,بعد أقل من 10 أيام من هذه التغريدة..ألقى  PER  خطاب “صوتي” وهو مختبئ وناشد شعبه البقاء في منازلهم وتم الإعلان عن 21 وفاة بسبب كورونا ..هذا جزاء شماتتهم,بعد أقل من 10 يوم من هذا تغريد . .ألقى PER خطاب “ صوت ” هو مختبئ ناشد شعب بقاء في منزل تم إعلان عن 21 وفاة سبب كورونا . .هذا جزاء شماتة,False
55,ARC,فيدوا مسرب للرئيس صدام هددت امريكا الرئيس الراحل صدام_حسين بنشر فيروس كورونا في العراق الحرب البيولوجية قذره سواء استخدمها ترمب او بشار او اي مجرم من المجرمين البلدين المنتشر بهم المرض الصين و ايران و العلاج من امريكا,فيدوا مسرب للرئيس صدام هددت  LOC  الرئيس الراحل  PER  بنشر فيروس كورونا في  LOC  الحرب البيولوجية قذره سواء استخدمها ترمب او بشار او اي مجرم من المجرمين البلدين المنتشر بهم المرض  LOC  و  LOC  و العلاج من  LOC ,يد مسرب رئيس صدام هدد LOC رئيس راحل PER نشر فيروس كورونا في LOC حرب بيولوجي قذر سواء استخدم ترمب أو بشار أو اي مجرم من مجرم بلد منتشر ب مرض LOC و LOC و علاج من LOC,False
56,ARC,أخبار جيدة.. *كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ 8 فصوص ثوم كبيرة واهرسها اضف 7 كؤوس ماء ثم أغلى الخليط كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها (ماكوه كورونا),أخبار جيدة.. *كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ 8 فصوص ثوم كبيرة واهرسها اضف 7 كؤوس ماء ثم أغلى الخليط كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها ( LOC ),خبر جيد . . * كورونا * فيروس أوه أمكن معالجة ماء ثوم طازج مغلي طبيب صيني مسن أثبت عالي ذلك عدة مريض استخدم أثبت عالي - طريقة أخذ 8 فصوص ثوم كبير اهرس اضف 7 كأس ماء ثم أغلى خليط كل ثوم اشرب من ماء مغلي . بين ليلة ضحى ( LOC ),False
