,label,tweetText
118,False,300 مليون بشر أصيبوا ب #فيروس_كورونا حول #العالم و #إعلام الباذنجان يتكلم عن حالات عابرة كي يحققوا #صفقة_القرن .. المشهد مرعب يا أبناء آدم، ف #أفلام #الزمبي و الرعب و تعتبر دعابة أمام مشهد الغربان و الكواسر التي تقتات على #جثث الموتى في #الصين . قلت هل أنتم مسلمون؟ عبد الله #أحمد
119,False,أكثر ما يرعب الصينيين هي الغربان التي تحوم في سماءهم فهي الحيوانات الوحيدة بعد أمريكا التي تشتم الجثث حتى قبل أن يموت أصحابها.  #كورونا  #coronavirus
120,False,شنو اللي قاعد يصير في #الصين  هجوم اسراب من الغربان والبعوض على الصين بطريقة عجيبه وغريبه 😳😳😳 يالله سترك يا رب العالمين  #كورونا_الصين
121,False,الصين تُباد بفايروس كورونا... والآن ظاهرة هجوم الغربان ! والبعوض الكبير ينتشر في مدنها.. والجميع في صدمة من تلك الظواهر! سبحان الله العظيم  #الصين #كورونا
122,False,حادثة الغربان والبعوض بعد #فيروس_كورونا في جمهورية #الصين
123,False,#كورونا  بعد فيروس كرونا  هجوم اسراب من الغربان والبعوض على الصين شي عجيب ..  { و مايعلم جنود ربك الا هو }  #الصين أين ربكم الذين تدعون من دون الله
124,False,سبحان الله لله في ذلك حكمة ونُذر٠٠٠ بعد وباء #كورونا الذي اصاب #الصين بالذعر والخوف وكذلك دولّ أخرى  يجتاح بعض مناطقها ظاهرة غربية أسراب من الغربان وكتلٌ من البعوض  مايجري في الكون بيد العزيز ملك الملوك ولسبب وحكمة (اللهم انا نعوذبك من البرص والجنون والجذام ومن سيء الأسقام)
125,False,بعد فايروس #كورونا أسراب من طايور الغربان  و الباعوض الكبير تهاجم الصين  ظاهرة قل نظيرها  ولم تحدث من قبل في دولة الصين الشعبية ...  شاهد 
126,False,هجوم أسراب من الغربان والبعوض العملاق على الصين سبحان الله #كورونا #coronavirus
127,False,سبحان الله!! مابعد #كورونا  ....  هجوم أسراب من الغربان والبعوض على #الصين !!
128,False,"منظر الغربان يثير الرعب في #الصين بعد انتشارها في عدة مناطق لم يسبق مشاهدة اعداد كبيرة من الغربان في المدن الصينية , يُعتقد ان سبب هو كثرة الموتى بعد انتشار فايروس #كورونا في الصين "
129,False,اسراب من الغربان والبعوض تضرب الصين،،،سبحانك ربي   #كورونا_الصين
130,False,الغربان ملأت الشوارع الخالية في الصين  #كورونا_الصيني  #Coronavius
131,False,لقد رحل الناس والغربان تغزو المدينة! 🦟🦇#الصين #كورونا #فيروس_كرونا
132,False,اسراب من الغربان والباعوض الضخم تغزو الصين. الغربان تجتمع على الجيف، ممكن مجتمعة على جثث موتى كورونا. أعوذ بالله من فجأة نقمته وتحول عافيته وجميع سخطه. الله يحفظ مسلمي الصين والمسالمين منهم.  #الصين #كورونا
133,True,وكالة الأنباء الفرنسية تكشف حقيقة فيديو آلاف الغربان المُحلّقة فوق ووهان الصينية
134,True,"""شاهد .. فيديو لآلاف ""الغربان"" تحلق فوق ووهان الصينية ""بؤرة كورونا"" يثير الرعب .. والكشف عن حقيقته • صحيفة المرصد"""
135,True,فيديو: كورونا..آلاف الغربان تحلق فوق ووهان الصينية  #كورونا
136,False,يا ملاحدة الصين اين قوتكم العالمية امام قوة الله القوي الجبار   كورونا و الان البعوض و الغربان   #كورونا
137,False,حاله من الذعر تصيب سكان الصين  حيث حلقت أسراب كبيره من الغربان  والغربان في الثقافه الصينيه نذير شؤم مما أثارة حاله من الهوس والفزع بين الصينيين #فيروس_كورونا_الصين
138,False,الكثير من الصينيين يشاركون فديوهات عن انتشار الغربان فالصين وهذه واحده منها مع التعليق 👇🏻👇🏻 مع الانتشار السريع لوباء الالتهاب الرئوي في ووهان ، تحلق العديد من مجموعات الغربان في هوبى وخنان وحتى تيانجين! كم من الناس سيموتون! !  #كورونا_الصين
139,True,"فيديو .. الغربان تغزو ووهان تزامنا مع تفشي ""كورونا"" والسلطات الصينية توضح.  #ووهان #الصين #كورونا  #بوابة_الأخبار"
140,False,قبل يومان من #كورونا الرئيس الصيني متبجحآ لا توجد قوة في الكون تستطيع إركاع #الصين ؛فأتاهم رد من الله العزيز الجبار القوي المقتدر  وبعد إكورونا ظهر أسراب من الغربان والبعوض  اليوم في الصين  (وسيعلم الذين ظلموا أي منقلب ينقلبون)
141,True,فيديو مرعب.. ما حقيقة آلاف الغربان التي تحلق فوق ووهان؟    #ووهان #كورونا #صحيفة_فجر
142,True,فيديو مرعب.. ما حقيقة آلاف الغربان التي تحلق فوق ووهان؟      #ووهان #كورونا  #coronavirus  #wuhan
143,False,هجوم البعوض وأسراب طائر الغراب  في شوارع الصين 😱  #فيديو #كورونا👇
144,False,الصين في خطر هجوم أسراب من طائر الغراب و البعوض في شوارع الصين سبحان الله !!! 😨😨😨 #كورونا
145,False,@Noori71644204 هجوم البعوض وأسراب طائر الغراب في شوارع الصين 😱  #كورونا
146,False,"#كورونا▪️""بعد فيروس كورونا،أسراب من،طائر الغراب،والبعوض،تملأ الصين""▪️"
147,True,#السفير_الايراني لدى بغداد :  خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا
148,True,@ZaidBenjamin5 #السفير_الايراني لدى بغداد :  خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا
149,True,🔴 عاجل  #السفير_الايراني لدى بغداد :  خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا
150,True,🔴 عاجل  #السفير_الايراني لدى بغداد :  خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا  @Iran_Bel_Arabi
151,False,وزارة الصحة العراقية تطالب بإغلاق المعابر الحدودية مع #إيران خوفاً من انتشار فيروس #كورونا  #نيشان_نيوز
152,False,#عاجل : #العراق وزارة الصحة العراقية تطالب بإغلاق الحدود مع #إيران خوفا من انتشار #كورونا 
153,False,وزارة الصحة العراقية تطالب بإغلاق المعابر الحدودية مع #إيران خوفاً من #كورونا
154,False,عاجل أصدرت وزارة الداخلية العراقية قرارا يفيد بإغلاق المنافذ الحدودية مع #إيران، وتعليق منح التأشيرات السياحية للمواطنين الإيرانيين، وذلك بعد توصية من وزارة الصحة العراقية، بسبب مخاوف من انتقال فيروس #كورونا
155,False,"بسبب ""#كورونا"".. #العراق يغلق معبرا حدوديا مع #إيران - على خلفية تسجيل حالتي وفاة وإصابات بالفيروس في إيران  - إعلام محلي: خلية الأزمة بوزارة الصحة العراقية قررت منع دخول المواطنين الايرانيين إلى العراق حتى إشعار آخر"
156,False,وزارة الصحة العراقية تطالب بغلق الحدود مع #ايران بسبب تفشي فايروس #كورونا في عدد من مدنها #اغلقوا_الحدود_مع_ايران
157,False,وزارة الصحة تطالب الحكومة العراقية باغلاق الحدود مع إيران خوفا من انتقال فايروس #كورونا بعد إصابات العشرات في إيران ووفاة شخصين في قم الايرانية  #اغلقوا_الحدود_مع_ايران
