,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
2283,ARC,شكر البعض عمان على إجلاء الطلاب اليمنيين من الصين وشكر بعضهم العميد أحمد علي، وآخرون شكروا الوزير الميسري. أما حكومتنا والدنق وبني انتقالي اتفقوا على شكرا دولة الإمارات المتحدة على إجلاء الأخير من الصين. الاخبار تؤكد أن الطلاب ما زلوا في الصين بإنتظار من ينقذهم من فيروس كورونا,شكر البعض  LOC  على إجلاء الطلاب  PER  من  LOC  وشكر بعضهم العميد  PER ، وآخرون شكروا الوزير الميسري. أما حكومتنا والدنق وبني انتقالي اتفقوا على شكرا دولة  LOC  على إجلاء الأخير من  LOC . الاخبار تؤكد أن الطلاب ما زلوا في  LOC  بإنتظار من ينقذهم من فيروس كورونا,شكر بعض LOC على إجلاء طالب PER من LOC شكر بعض عميد PER ، آخر شكر وزير ميسر . أما حكومة دنق بني انتقالي اتفق على شكر دولة LOC على إجلاء أخير من LOC . خبر أكد أن طالب ما زل في LOC إنتظار من أنقذ من فيروس كورونا,False
1738,ARC,الحمدلله على كل حال القناه الإسرائيليه الثانيه عشر 12. تؤكد اصابة ولي عهد أبوظبي محمد بن زايد بفايروس كورونا عن طريق الخادمه الفلبينيه في قصره. عقبال اللي خالطوه امثال المزروعي وضاحي خلفان و ولد رشود صالونه. الامارات كورونا كورونا_الجديد,الحمدلله على كل حال القناه الإسرائيليه الثانيه عشر 12. تؤكد اصابة ولي عهد أبوظبي  PER  عن طريق الخادمه الفلبينيه في قصره. عقبال اللي خالطوه امثال المزروعي  PER  و ولد رشود صالونه. الامارات  LOC  LOC ,حمدلله على كل حال الق إسرائيلي ثاني عشر 12 . أكد إصابة ولي عهد أبوظبي PER عن طريق خادم فلبينيه في قصر . عقبال لي خالطوه أمثال مزروعي PER و ولد رشود صالون . إمارة LOC LOC,False
3274,MFH,الكمامة لا تحتاجها في كل وقت..! تعرف متى يجب عليك لبسها ؟ الوقاية_من_كورونا كورونا_الجديد كورونا Covid19,الكمامة لا تحتاجها في كل وقت..! تعرف متى يجب عليك لبسها ؟ الوقاية_من_كورونا كورونا MISC  Covid19,كمام لا احتاج في كل وقت . . ! عرف متى وجب على لبس ؟ وقاية _ من _ كورونا كورونا MISC Covid19,True
476,4IF,الجزائر .. عودة وشيكة للدراسة وسط مخاوف وترقب اللقاح (تقرير).  كورونا بوابة_الأخبار, LOC  .. عودة وشيكة للدراسة وسط مخاوف وترقب اللقاح (تقرير).  كورونا بوابة_الأخبار,LOC . . عودة وشيك دراسة وسط مخافة ترقب لقاح ( تقرير ) . كورونا بوابة _ خبر,True
2704,ARC,عاجل: الفاتيكان ينفي إصابة البابا فرانسيس ومساعديه ب فيروس_كورونا صحيفة_الخليج,عاجل: الفاتيكان ينفي إصابة البابا  PER  ومساعديه ب فيروس_كورونا صحيفة LOC ,عاجل : فاتيكان نفى إصابة بابا PER مساعد ب فيروس _ كورونا صحيفة LOC,True
3914,4IF,روسيا ستقوم بإختبار لقاحها على 40 ألف شخص وخمن ماذا؟ اللقاح أعطيته تسمية spoutnik V مازالت الحرب الباردة بين الكتلتين والكل يريد ان يتقاسم الكعكة يضحكون على الشعوب بالفضاء وباللقاحات يقول الاستاذ جول تيسو: اللقاحات هي أكبر خدعة طبية على مر العصور, LOC  ستقوم بإختبار لقاحها على 40 ألف شخص وخمن ماذا؟ اللقاح أعطيته تسمية  MISC  مازالت الحرب الباردة بين الكتلتين والكل يريد ان يتقاسم الكعكة يضحكون على الشعوب بالفضاء وباللقاحات يقول الاستاذ  PER : اللقاحات هي أكبر خدعة طبية على مر العصور,LOC قام إختبار لقاح على 40 ألف شخص خمن ماذا ؟ لقاح أعطى تسمية MISC مازال حرب بارد بين كتلة كل أراد ان تقاسم كعك ضحك على شعب فضاء لقاح قال أستاذ PER : لقاح هي أكبر خدعة طبي على مر عصر,False
24,4IF,الخليجيون في مرمى دراسات كورونا السريرية الصينيه. بعد الامارات، الصين تبدأ تجربة لقاح شركة سينوفارم ضد كوفيد19 في البحرين. اكيد شايفين شي عندهم مو شايفينه في الكويت!, PER  في مرمى دراسات كورونا السريرية  LOC يه. بعد  LOC ،  LOC  تبدأ تجربة لقاح  ORG  ضد  MISC  في  LOC . اكيد شايفين شي عندهم مو شايفينه في  LOC !,PER في مرمى دراسة كورونا سريري LOC يه . بعد LOC ، LOC بدأ تجربة لقاح ORG ضد MISC في LOC . أكيد شايف شي عند مو شايفينه في LOC !,False
1296,ARC,انباء عن الاشتباه في اصابة الامير تميم كورونا_الجديد و كوفيد_19 مع بعض يابن المحظوظة وهذا ربما يكون السبب الاكبر في تقديم قطر طلب رسمي الي الامم المتحدة اليوم تطلب فيه فك المقاطعة و العفو و السماح من المملكة العربية السعودية و جمهورية مصر العربية وباقي دول الخليج,انباء عن الاشتباه في اصابة الامير  PER _الجديد و كوفيد_19 مع بعض يابن المحظوظة وهذا ربما يكون السبب الاكبر في تقديم قطر طلب رسمي الي  LOC  اليوم تطلب فيه فك المقاطعة و العفو و السماح من  LOC   LOC  و  LOC  وباقي دول  LOC ,أنباء عن اشتباه في إصابة امير PER _ جديد و كوفيد _ 19 مع بعض يابن محظوظ هذا رب كان سبب أكبر في تقديم قطر طلب رسمي الي LOC يوم طلب في فك مقاطعة و عفو و سماح من LOC LOC و LOC باقي دولة LOC,False
477,MFH,وزارة الصحة: 197 إصابة جديدة بكورونا في الجزائر ارتفاع إجمالي إصابات كورونا إلى: 12445 تسجيل 8 وفيات جديدة بكورونا ارتفاع إجمالي وفيات كورونا إلى: 877 coronavirus algeria fadelzoubir,وزارة الصحة: 197 إصابة جديدة  LOC  في  LOC  ارتفاع إجمالي إصابات كورونا إلى: 12445 تسجيل 8 وفيات جديدة  LOC  ارتفاع إجمالي وفيات كورونا إلى: 877 coronavirus algeria fadelzoubir,وزارة صحة : 197 إصابة جديد LOC في LOC ارتفاع إجمالي إصابة كورونا إلى : 12445 تسجيل 8 وفاة جديد LOC ارتفاع إجمالي وفاة كورونا إلى : 877 coronavirus algeria fadelzoubir,True
347,MFH,"الشرق الأوسط: أعلن متحدث باسم حديقة حيوان برونكس في مدينة نيويورك الأمريكية، أن فحوصا أثبتت إصابة أنثى نمر في الحديقة بالمرض التنفسي الذي يسببه فيروس كورونا، وذلك في أول حالة إصابة لحيوان بمرض ""كورونا"" في الولايات المتحدة،"," LOC : أعلن متحدث باسم  LOC  في مدينة  LOC ، أن فحوصا أثبتت إصابة أنثى نمر في الحديقة بالمرض التنفسي الذي يسببه فيروس كورونا، وذلك في أول حالة إصابة لحيوان بمرض ""كورونا"" في  LOC ،","LOC : أعلن متحدث اسم LOC في مدينة LOC ، أن فحص أثبت إصابة أنثى مر في حديقة مرض تنفسي الذي سبب فيروس كورونا ، ذلك في أول حالة إصابة حيوان مرض "" كورونا "" في LOC ،",True
2280,ARC,"باحتمال إصابة أمير قطر بفيروس كورونا، حيث إن الأعراض التي يعاني منها تتشابه مع أعراض الفيروس"". وأضافت القناة المعارضة القطرية في تقرير لها، أن تميم استقبل فتاة أمريكية قادمة من إيطاليا، منذ أيام دون أن يعلم بحملها للفيروس ما جعله يتعرض للعدوى""","باحتمال إصابة أمير قطر بفيروس كورونا، حيث إن الأعراض التي يعاني منها تتشابه مع أعراض الفيروس"". وأضافت القناة المعارضة القطرية في تقرير لها، أن تميم استقبل فتاة أمريكية قادمة من  LOC ، منذ أيام دون أن يعلم بحملها للفيروس ما جعله يتعرض للعدوى""","احتمال إصابة أمير قطر فيروس كورونا ، حيث إن عرض الذي عانى من تشابه مع عرض فيروس "" . أضاف قناة معارضة قطري في تقرير ل ، أن تميم استقبل فتاة أمريكي قادم من LOC ، منذ يوم دون أن علم حمل فيروس ما جعل تعرض عدوى """,False
3396,MFH,"""الهجرة"" تنفي وصول أي مركب من إيطاليا بصورة غير شرعية تنقل مصريين مصابين بفيروس كورونا المستجد احمى_نفسك_احمى_بلدك","""الهجرة"" تنفي وصول أي مركب من  LOC  بصورة غير شرعية تنقل مصريين مصابين بفيروس كورونا المستجد احمى_نفسك_احمى_بلدك",""" هجرة "" نفى وصول أي مركب من LOC صورة غير شرعية نقل مصري مصاب فيروس كورونا مستجد احمى _ نفس _ احمى _ بلد",True
