,Tweet_Text,label
426,🔴 منظمة الصحة العالمية: من الخطأ الاعتقاد بأن فيروس كورونا سيختفي خلال فصل الصيف كما لو كان مجرد إنفلونزا.  ولله الصحة العالمية حيرتنا وحيرت الصيف وحيرت حتى كورونا شنو هالتناقض هسة شلون 🤦🏻‍♂️   #فايروس_كورونا  #بغداد #العراق,True
428,#وزارة_الصحة تعلن عن وفاة مقيم مصاب بمرض كورونا #كوفيد١٩ يبلغ من العمر ثلاثة وأربعين عاماً ليبلغ عدد الوفيات من هذا المرض #بالسلطنة ست عشرة وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان.,True
429,وزيرة الهجرة تنفي وصول أي مركب من إيطاليا بصورة غير شرعية تنقل مصريين مصابين بفيروس كورونا المستجد.  https://t.co/v3BQMWS27c٪يوم٪/,True
430,الفرق بينك وبين الشخص المصاب بفايروس كورونا .. هو انه عمل فحص.. وانت لا 😂😂,False
432,نحنا الشيعة بكرا إن الله أراد! 😅 #لا_داعي_للهلع #سنموت_بعد_قليل #كورونا_لبنان,False
437,وزارة الصحة : @OmaniMOH  تسجل أول حالة وفاة مواطن عُماني مصاب بمرض كورونا (كوفيد 19 ) ويبلغ من العمر 72 عاماً. تغمد الله الفقيد بواسع رحمته وأسكنه فسيح جناته ونسأل الله العلي القدير أن يلهم أهله الصبر والسلوان💔🙏🏻.  #خليكم_في_البيت,True
451,وزارة الصحة تُعلن عن خروج 578 مواطن من الحجر الصحي.. وذلك بعد التأكد من خلوهم من فايروس #كورونا المستجد وانقضاء فترة الحجر الصحي.  #الكويت  https://t.co/WFhuvu8kfb,True
452,"نعزي أنفسنا وجميع الكوادر الطبية بوفاة أول طبيب كويتي متأثراً بفيروس كورونا الدكتور/ عبدالله شعيب سائلين الله سبحانه وتعالى أن يتغمد الفقيد بواسع رحمته ويسكنه فسيح جناته وأن يلهم أهله وذويه الصبر والسلوان.  ""إنا لله وإنا إليه راجعون""  https://t.co/ektAvaMfgX",True
458,الولايات المتحدة تسمح باستخدام علاج لكورونا طورته شركة ريجينيرون #كورونا @elaph  https://t.co/5xWa48BBuS,True
459,أفضل طريقة لحماية نفسك وعائلتك من #فيروس_كورونا هي غسل اليدين بالماء والصابون لمدة ٢٠ ثانية على الأقل.. #صحة,True
461,«الصحة»: خروج 56 حالة إضافية من الحجر الصحي الاحترازي بعد التأكد من خلوهم من فيروس «كورونا»  #الأيام #البحرين #المنامة #أخبار  #bahrain #manama  #فيروس_كورونا    https://t.co/DycAfd9BZn,True
473,💣 على المباشر👇 مباشرة من البيت_الأبيض لم ينتبهوا للكاميرا مقطع مسرب لفريق عمل ترامب يتكلمون عن  كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا حسبنا الله ونعم الوكيل.  https://t.co/X96Loz2wMT,False
480,#الجزائر || اعلنت #الصحة_الجزائرية.. عن تسجيل 94 إصابة جديدة بفيروس #كورونا ليرتفع الإجمالي إلى 1666 حالة  https://t.co/wgajm5WgBL,True
481,لتفادي انتشار المرض اتبع توجيهات وزارة الصحة .  👇  ثلاث خطوات ستحميك من الفيروسات بإذن الله .  * اغسل يديك بالماء والصابون 40 ثانية . * استخدم المنديل عند العطاس والسعال . * اطهو طعامك جيدا  . #الوقاية_من_كورونا - مع تحيات وزارة الصحة  https://t.co/ZGVKzdwxF5  #السعودية_العظمى,True
484,اتقدم بأحر التعازي والمواساة  للصديقة والأخت الغالية على قلبي ا/هياء الدنيني في وفاة والديها و ثلاثةً افراد من عائلتها الكريمه بسبب مرض كورونا .أسال الله العلي القدير ان يتغمدهم بواسع رحمته و يسكنهم فسيح جناته ويلهم ذويهم الصبر والسلون . وتمنياتنا بالشفاء العاجل لاختها الكبرى🌹  https://t.co/wBMzuuGdBh,True
486,لا داعي للهلع اصلاً ما بتلحقوا تهلعوا شكلنا #سنموت_بعد_قليل  #كورونا #وزارة_الصحة,False
495,"21/12/1441 ان لله وإنا إليه راجعون .. انتقل الى رحمة الله ولد عم والدي ""العم أحمد"" بعد اصابه بفايروس كورونا اسأل الله ان يرحمه ويغفرله وان يصبر قلب ذويه ويلهمهم الصبر والسلوان،،اللهم اجبر قلب والدي😭💔.",True
501,#ايران_تصدر_كورونا_للخليج السعوديه مقاطعه ايران والحمار اللي مسافر هناك هذا خاين لا ترجى من فايده,False
502,"#كورونا: 607 إصابة جديدة, 349 حالة شفاء و 9 وفيات في #الجزائر خلال ال24 ساعة الأخيرة الولايات التي سجلت أعلى إصابات بكورونا خلال 24 ساعة الأخيرة هي: 🔴 الجزائر (+81 ) 🔴 البليدة (+50 ) 🔴 سطيف (+40) 🔴 الجلفة (+40) 🔴 باتنة (+31 )",True
513,بقلوب مؤمنة بقضاء الله وقدره   انتقل إلى رحمة الله  عمي   نسأل الله له الرحمة و المغفرة   وأن يسكنه فسيح جناته   و أن يلهم أهله الصبر و السلوان . .  بعد اصابته ب #فايروس_كورونا  #كورونا,True
515,إصابة نمر في حديقة حيوان في #نيويورك بفايروس #كورونا_الجديد. #حظر_كامل #Covid_19 #NewYorkCoronavirus,True
519,نمر عمره 4 سنوات في حديقة حيوان برونكس في نيويورك اصيب بفيروس كورونا.,True
520,أعلنت الرئاسة الجزائرية أنّ الحالة الصحية لرئيس #الجزائر عبد المجيد #تبون المصاب بفيروس #كورونا والموجود في #ألمانيا في تحسن.  https://t.co/67vPH3E6oP,True
528,عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار - ابتعد عن أماكن التجمعات - لا تقترب من أحد واجعل مسافة لا تقل عن مترين   وتذكر أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس.. ساهم بحمايتهم  #الوقاية_من_كورونا  #رفع_الحظر  https://t.co/Q48oPnvoNs,True
534,انا لله وانا اليه راجعون ان العين لتدمع وان القلب ليحزن وانا على فراقك يابوصالح لمحزنون  انتقل الى رحمة الله القائد البطل محمد صباح البكري  رحمه الله وغفر له والهم اهله الصبر والسلوان احد أبطال وقادة قوات العمالقه في الساحل  سبب الوفاه فيزوس كورونا,True
553,#عاجل الرئاسة الجزائرية: حجر الرئيس الجزائري عبد المجيد تبون لمدة 5 أيام بعد ظهور أعراض الإصابة بفيروس كورونا على عدد من كبار الموظفين بالرئاسة,True
561,"#كورونا يجتاح غابات الأمازون.. و""قبائل أصلية"" مهددة بالفناء   https://t.co/G7G01nr1oB",True
562,صحة مكة تنعي الممرض الحسيني الذي توفي صباح أمس إثر إصابته  بفيروس كورونا نسأل الله أن يتغمده بواسع رحمته وأسكنه فسيح جناته وأن يلهم أهله وذويه الصبر والسلوان وإنا لله وإنا إليه,True
567,رحم الله الدكتور محمود جبريل رئيس وزراء ليبيا الأسبق الذي توفي في القاهرة بعد إصابته بفيروس كورونا ، كان رجلاً فاضلاً ، وعالماً كبيراً ، أسأل الله أن يشمله برحمته ويسكنه جنته ويلهم أهله وذويه الصبر والسلوان .,True
568,وقللت المنظمة من شأن التوقعات بانحسار فيروس كورونا، واعتبرت أنه من الخطأ الاعتقاد بأن الفيروس سيختفي خلال فصل الصيف كما لو كان مجرد إنفلونزا.  AJArabic@   https://t.co/4Uqk3uN8xJ,True
569,ا.د #أمجد_زكريا_الخياط مدرس واستشاري #العناية_المركزة و #التخدير بمستشفيات #جامعة_الأزهر ؛ في ذمة الله أحد شهداء وأبطال الصف الأول في جائحة #فيروس_كورونا نسأل الله العظيم رب العرش العظيم أن يغفر له ويرحمه ، وأن يلهم أهله الصبر والسلوان  https://t.co/itYrq6bysL,True
576,السلطات الصحية تطلب من النواب المصابين بـ #كورونا عدم حضور اجتماع اللجان.. إلا بعد التأكد من خلوهم من الفيروس  #الكويت  https://t.co/WcUzCZv6ne,True
