,Unnamed: 0,origin,tweet_text,label,tweet_text_NER
64,64,ARC,أما علمت أيها الساخر المتهكم ( عاموس ) بأن الفايروس المستجد صنع في المختبرات الأمريكية ،، إقرأ رواية الكاتب الأمريكي : دين كونتز ( عيون الظلام ) والمنشورة عام 1981 ، حيث حدد في روايته : 1) اسم الفايروس ( كورونا ) 2) مكان ظهوره ( أوهان بالصين ) 3) سنة نشره 2020 هل كل ذلك صدفة ؟,False,أما علمت أيها الساخر المتهكم ( عاموس ) بأن الفايروس المستجد صنع في المختبرات الأمريكية ،، إقرأ رواية الكاتب الأمريكي :  PER  ( عيون الظلام ) والمنشورة عام 1981 ، حيث حدد في روايته : 1) اسم الفايروس ( كورونا ) 2) مكان ظهوره ( أوهان بالصين ) 3) سنة نشره 2020 هل كل ذلك صدفة ؟
65,65,ARC,صباح_الخير صحف كتير من بينهم صحيفة 12 العبرية ، عن إصابة شيطان العرب محمد_بن_زايد ب فيروس_كورونا .. يارب كل الشياطين يارب في حجر صحي واحد الامارات Coronvirus,False,صباح_الخير صحف كتير من بينهم صحيفة 12 العبرية ، عن إصابة شيطان العرب  PER  ب فيروس_كورونا .. يارب كل الشياطين يارب في حجر صحي واحد الامارات Coronvirus
66,66,ARC,صباحك صحة بناء على المعلومات المتوفرة حاليا فإنه لاينتقل فيروس كورونا الجديد عبر البضائع والطرود القادمة من الصين مع تمنياتنا للجميع بالصحة والعافية,True,صباحك صحة بناء على المعلومات المتوفرة حاليا فإنه لاينتقل فيروس كورونا الجديد عبر البضائع والطرود القادمة من  LOC  مع تمنياتنا للجميع بالصحة والعافية
67,67,4IF,مشاريع_مصر | كشف الفريق البحثي لإنتاج لقاح كورونا بالمركز القومي للبحوث عن بدء إجراء تجارب سريرية على لقاح مصري 100% في غضون أسبوعين، وذلك بعد تحضير الدفعة الأولى من جرعات اللقاح تكفي لحوالي 10 إلى 15 ألف متطوع. للتفاصيل,True,مشاريع_مصر | كشف الفريق البحثي لإنتاج لقاح كورونا  ORG  عن بدء إجراء تجارب سريرية على لقاح مصري 100% في غضون أسبوعين، وذلك بعد تحضير الدفعة الأولى من جرعات اللقاح تكفي لحوالي 10 إلى 15 ألف متطوع. للتفاصيل
68,68,ARC,علاج عن طريق حقن بلازما المتعافين من Covid_19 فيروس_كورونا بأجسام المرضى الجدد نفس التقنية تم أستخدامها بالصين,True,علاج عن طريق حقن بلازما المتعافين من  MISC _19 فيروس_كورونا بأجسام المرضى الجدد نفس التقنية تم أستخدامها  LOC 
69,69,ARC,كريستيانو أشترى جزيرة عشان يعيش فيها لغاية ما تنتهي ازمة فيروس كورونا وأنا بصراحة متردد اجيب كمامة ولا اتريث,False, PER  أشترى جزيرة عشان يعيش فيها لغاية ما تنتهي ازمة فيروس كورونا وأنا بصراحة متردد اجيب كمامة ولا اتريث
70,70,MFH,"الرئاسة الجزائرية تؤكد إصابة عبد المجيد تبون بفيروس كورونا وتقول ""حالته في تحسن تدريجي""",True,"الرئاسة الجزائرية تؤكد إصابة  PER  تبون بفيروس كورونا وتقول ""حالته في تحسن تدريجي"""
71,71,MFH,صحة_بيشة الكمامة لا تحتاجها في كل وقت.. هل تعرف متى يجب عليك لبسها ؟ الوقاية_من_كورونا كورونا_الجديد,True,صحة_بيشة الكمامة لا تحتاجها في كل وقت.. هل تعرف متى يجب عليك لبسها ؟ الوقاية_من_كورونا كورونا_الجديد
72,72,4IF,المصادر الطبية الأمريكية غاضبة من لقاح روسيا ضد فيروس كورونا الذي بدأت في إنتاجه وتسويقه، وتقول المصادر الأمريكية إن اللقاح لم تجرى عليه مرحلة بحثية مهمة يفترض أن تتم، وأنه قد تم كسر كل المبادئ والإجراءات المعروفة التي تتبع لضمان أمان وفاعلية اللقاح.,False,المصادر الطبية الأمريكية غاضبة من لقاح  LOC  ضد فيروس كورونا الذي بدأت في إنتاجه وتسويقه، وتقول المصادر الأمريكية إن اللقاح لم تجرى عليه مرحلة بحثية مهمة يفترض أن تتم، وأنه قد تم كسر كل المبادئ والإجراءات المعروفة التي تتبع لضمان أمان وفاعلية اللقاح.
73,73,ARC,لون الكمامة الطبية الأبيض والأزرق مختلفا الاستعمال: فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصابا وأردت أن تحمي الناس يجب أن تضع الجهة البيضاء إلى الداخل أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الآخرين لذا تكون الجهة البيضاء إلى الخارج. فيروس_كورونا وزارة_التعليم,False,لون الكمامة الطبية الأبيض والأزرق مختلفا الاستعمال: فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصابا وأردت أن تحمي الناس يجب أن تضع الجهة البيضاء إلى الداخل أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الآخرين لذا تكون الجهة البيضاء إلى الخارج. فيروس_كورونا وزارة_التعليم
74,74,ARC,ب 10 أيام فقط.. الصين تنتهي من بناء مستشفى لعلاج المصابين ب فيروس_كورونا في مدينة ووهان وسط الصين حيث يبدأ بتقديم خدماته غدا الاثنين .. واحنا النا 13 سنة بنحط في حجر الاساس لمستشفى رفح,True,ب 10 أيام فقط..  LOC  تنتهي من بناء مستشفى لعلاج المصابين ب فيروس_كورونا في مدينة  LOC  وسط  LOC  حيث يبدأ بتقديم خدماته غدا الاثنين .. واحنا النا 13 سنة بنحط في حجر الاساس لمستشفى  LOC 
75,75,MFH,الجزائر | وزارة_الصحة تسجيل حالتي وفاة بفيروس كورونا وإرتفاع عدد الإصابات المؤكدة إلى 82 حالة تسجيل 10 حالات جديدة مؤكدة ل فيروس_كرونا . COVID19dz,True, LOC  | وزارة_الصحة تسجيل حالتي وفاة بفيروس كورونا وإرتفاع عدد الإصابات المؤكدة إلى 82 حالة تسجيل 10 حالات جديدة مؤكدة  MISC  . COVID19dz
76,76,ARC,هل تعتقدوا أن الثوم يساعد فى الوقاية من فيروس_كورونا فعلا ؟ تعرفوا على الإجابة,True,هل تعتقدوا أن الثوم يساعد فى الوقاية من فيروس_كورونا فعلا ؟ تعرفوا على الإجابة
77,77,4IF,موانع تطعيم COVID-19 -الحساسية من اي لقاح سابق -تلقيت تطعيم آخر بفارق أقل من 14 يوم -الحساسية المفرطة تجاه اي دواء يعطى بالأبر ( لتشابه بعض المكونات) غير ذلك لا يعتبر مانع كالحساسية من أكل أو شرب أو زرع او حيوان أو تحسس من البيئة -المصاب بكرونا يؤجل بعد الاصابة ب 90 يوم,True,موانع تطعيم COVID-19 -الحساسية من اي لقاح سابق -تلقيت تطعيم آخر بفارق أقل من 14 يوم -الحساسية المفرطة تجاه اي دواء يعطى بالأبر ( لتشابه بعض المكونات) غير ذلك لا يعتبر مانع كالحساسية من أكل أو شرب أو زرع او حيوان أو تحسس من البيئة -المصاب بكرونا يؤجل بعد الاصابة ب 90 يوم
78,78,4IF,تحقيق في وفاة الطبيبة الجزائرية بوديسة التي فقدت حياتها وجنينها أثناء عملها في مواجهة كورونا وتفاصيل عن العالم المغربي الذي اختاره ترمب لرئاسة الفريق الأمريكي لتطوير لقاح مع د. عماد الجولاني، استشاري أمراض القلب في ميلانو,True,تحقيق في وفاة الطبيبة الجزائرية بوديسة التي فقدت حياتها وجنينها أثناء عملها في مواجهة كورونا وتفاصيل عن  LOC  الذي اختاره ترمب لرئاسة  ORG  لتطوير لقاح مع د.  PER ، استشاري أمراض القلب في  LOC 
