,origin,tweet_text,label
118,MFH,بعد قعدة البيت الطويلة و بس إرجع شوف رفقاتي لازم كل واحد منن يذكرني بي أسمه و قديش صرلي بعرفه تفاديا  للإحراج! لا داعي للهلع سنموت بعد قليل كورونا لبنان خليك بالبيت فعاليات الحجر المنزلي,False
119,MFH,الفرق بينك وبين اللي معه كورونا، إن هو عمل فحص وأنت لا,False
120,ARC,عاجل  . إصابة ملكة بريطانيا بفيروس كورونا كورونا,False
121,4IF,الرئيس الروسي يعلن عن تسجيل اول لقاح رسمي لكورونا. وصرح بان اللقاح تم تجربته على احدى بناته. اللقاح حاليا  في المرحلة الثالثة من التجربة ومن المتوقع البدء بتجربته على العامه نهاية الشهر الحالي. يارب نسمع اخبار ايجابية قريب,True
122,ARC,صباحك صحة   بناء على المعلومات المتوفرة حاليا لايوجد خطر من إنتقال فيروس كورونا الجديد عبر البضائع والطرود المستوردة من الصين  مع تمنياتنا للجميع بالصحة والعافية,True
123,ARC,فيروس كورونا المستجد   أصيب كل من باولو مالديني وباولو ديبالا بفيروس كورونا المستجد، وسجلت إيطاليا اليوم رقما قياسيا بعدد الوفيات الناتجة عن الفيروس وبلغت 793 حالة,False
124,ARC,رغم أن فيروس كورونا انتشر بسبب التهام الصينيين لبعض لحوم الحيوانات الغير مألوفة.      إلا أن أحد المصابين بالمرض في غرف العزل بمستشفى في مدينة ووهان  مصدر المرض  قام بتصوير طعام المستشفى وقال أنهم قدموا له  لحم سلاحف,False
125,ARC,مفاجأة: الصين ارسلت أدوات طبية لبريطانيا واكتشفوا انها ملوثة بالفايروس نفسه كورونا COVID19,True
126,ARC,وكالات   الصين   الانتهاء من بناء المستشفى الذى تبلغ قدرته الاستيعابية ألف سرير فى تسعة أيام فقط.  كورونا   فيروس كورونا,True
127,ARC,الخارجية تنفى وفاة مواطن مصرى بفيروس كورونا فى ووهان الصينية,True
128,ARC,صباحك صحة  بناء على المعلومات المتوفرة حاليا  لايوجد خطر من الإصابة بفيروس كورونا الجديد عبر البضائع والطرود القادمة من الصين  مع تمنياتنا للجميع بالصحة والعافية,True
129,ARC,سيمبسون سبق وتنبأ بالفيروس   فيروس كورونا الجديد,False
130,MFH,كورونا يصيب نمرا  بحديقة حيوان في نيويورك:  MENAFN   Khaberni  خبرني   قال متحدث باسم حديقة حيوان برونكس في مدينة نيويورك الأميركية إن فحوصا  أثبتت إصابة أنثى نمر في الحديقة بالمرض التنفسي ا,True
131,ARC,العالم امريكي يشرح كيف ان الموجات التي تنبعث من شبكات الجيل الخامس لها دور في تفشي فيروس الكورونا. والدليل ان اول منطقه تم تغطيتها بالكامل بشبكة الجيل الخامس 5G هي ووهان الصينية مصدر تفشي فيروس كورونا  الجزء الاول  ١ ٢,False
132,MFH,الوقاية من كورونا عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة:   اغسل يديك وعقمها باستمرار.    ابتعد عن أماكن التجمعات.    لا تقترب من أحد واجعل مسافة لا تقل عن مترين.  وتذكر دائم ا أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس. ساهم بحمايته كلنا مسؤول,True
133,4IF,مصادر مطلعة تتحدث عن طائرة قطرية شحن أتت من ايران الى لبنان وهبطت في مطار رفيق الحريري الدولي رغم إقفال المطار  وعلى متنها لبنانيين وإيرانيين مصابين بفيروس كورونا وقد دخلوا لبنان بطريقة احتيالية لهذا السبب ارتفعت  الإصابات ب فيروس كورونا في لبنان,False
134,ARC,صحيفة الحقيقة الإلكترونية  عاجل  لبنان تنهي العام الدراسي ٢٢ حرصا  على سلامة الطلاب للحد من انتشار فيروس كورونا    عبر تطبيق نبض,False
135,MFH,مطلوب أصدقاء ذوي نمر السيارات المجوز و شكرا   البنزين عليي   لا داعي للهلع سنموت بعد قليل كورونا لبنان,False
136,MFH,وفاة اول طبيب بالكويت باصابة فايروس كورونا ، الدكتور  طارق حسين مخيمر أذن وأنف وحنجرة فى مستشفي زين.  إنا لله وإنا إليه راجعون ، رحمه الله وألهم أهله ومحبيه الصبر والسلوان,True
137,ARC,الصين تنشر صور لمستشفى في مدينة ووهان لاغلاق المستشفى وتعافي كل المرضى من كورونا إذا صحيح نقول الحمدلله بس العالم أخذ مقلب لن ينساه,True
138,MFH,عدد من المواطنين الذين خرجوا بالسلامة من الحجر الصحي وذلك بعد اجراء اخر فحص مخبري لهم والتأكد من خلوهم من فيروس كورونا  قطر قروب,True
139,4IF,تطعيم عمره 100 عام قد يحمي من الإصابة بفيروس كورونا المستجد   عبر موقعنا:    السل لقاح كورونا فايروس كورونا تطعيم منظمة المجتمع العلمي العربي COVID19Pandemic كورونا المستجد,False
140,ARC,رواية للكاتب الروائي دين كونتز بعنوان عيون الظلام. رواية مرعبة تنب أت بـكورونا قبل 39 عاما ! تستمر  التكه نات والروايات والأخبار المتداولة عن فيروس كورونا المستجد والذي يرعب العالم، وذلك بعدما أودى بحياة أكثر من 2000 شخص  في الصين، وأصاب أكثر من 74 ألفا  آخرين,False
141,ARC,إصابة رئيس الوزراء البريطاني بوريس جونسون بفيروس كورونا . فيروس كورونا المستجد   كوفيد 19,True
142,MFH,كورونا   في لبنان من زمان  سنموت بعد قليل,False
143,ARC,كورونا لبنان  مهم  مهم مهم !   فايروس كورونا قبل ان يصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة ،  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح  او الخل  فإنه  يقضي على الفايروس,False
144,ARC,كورونا معلومة صحية: كيف تستخدم الكمامة.؟  الكمامة، لها وجهان: أبيض و أزرق، الأبيض معقم، فإن كنت مصابا وتريد حماية غيرك، ضع الوجه الأبيض على فمك ليعقم أنفاسك الخارجة، وضع الأزرق خارجا، و هو دليل على أنك مصاب فلا يقترب منك أحد,False
145,4IF,عاجل وزارة الصحة الروسية تعلن عن بدء إنتاج اللقاح المضاد لفيروس كورونا والذي تم تطويره محليا.   منظمة الصحة العالمية قالت إنها تجري مباحثات مع روسيا بشأن اللقاح الجديد لمعرفة مدى فاعليته. روسيا كورونا,True
